creationTime,0,1,2,3,4,5,6,7,8,9,10
1522640958561,chicago/traffic-lane/202/thing/traffic-lane/1522640958561,,thing/traffic-lane,,29,-1,chicago/traffic-lane/202,-87.7362618327,41.9098927671,41.9097629867,-87.7461131909
1522640958702,chicago/traffic-lane/210/thing/traffic-lane/1522640958702,,thing/traffic-lane,,16,-1,chicago/traffic-lane/210,-87.6621596195,41.910843339,41.9107674921,-87.6676901941
1522640958975,chicago/traffic-lane/171/thing/traffic-lane/1522640958975,,thing/traffic-lane,,25,-1,chicago/traffic-lane/171,-87.7136045062,41.7934149656,41.7933416014,-87.7231576487
1522640953213,chicago/traffic-lane/468/thing/traffic-lane/1522640953213,,thing/traffic-lane,,25,-1,chicago/traffic-lane/468,-87.6205312155,41.7219106219,41.721847197,-87.6286359347
1522640953315,chicago/traffic-lane/660/thing/traffic-lane/1522640953315,,thing/traffic-lane,,21,-1,chicago/traffic-lane/660,-87.624251783,41.8758738945,41.8757590907,-87.6276277176
1522640953461,chicago/traffic-lane/691/thing/traffic-lane/1522640953461,,thing/traffic-lane,,21,-1,chicago/traffic-lane/691,-87.6154529143,41.7801815775,41.7875159099,-87.6156377043
1522640953851,chicago/traffic-lane/276/thing/traffic-lane/1522640953851,,thing/traffic-lane,,25,-1,chicago/traffic-lane/276,-87.6048212832,41.7367866148,41.7366402331,-87.6145264307
1522640954096,chicago/traffic-lane/271/thing/traffic-lane/1522640954096,,thing/traffic-lane,,21,-1,chicago/traffic-lane/271,-87.6630637062,41.7359269914,41.7357915897,-87.6727836177
1522640954431,chicago/traffic-lane/273/thing/traffic-lane/1522640954431,,thing/traffic-lane,,26,-1,chicago/traffic-lane/273,-87.6436255734,41.7364152726,41.7360725783,-87.6533387061
1522640954547,chicago/traffic-lane/302/thing/traffic-lane/1522640954547,,thing/traffic-lane,,21,-1,chicago/traffic-lane/302,-87.7962712058,41.9528801018,41.9529000914,-87.807259682
1522640954714,chicago/traffic-lane/553/thing/traffic-lane/1522640954714,,thing/traffic-lane,,24,-1,chicago/traffic-lane/553,-87.6758591402,41.852299832,41.8522071469,-87.6856447314
1522640954855,chicago/traffic-lane/316/thing/traffic-lane/1522640954855,,thing/traffic-lane,,20,-1,chicago/traffic-lane/316,-87.6622485204,41.9545153063,41.954427556,-87.6690474356
1522640954909,chicago/traffic-lane/308/thing/traffic-lane/1522640954909,,thing/traffic-lane,,26,-1,chicago/traffic-lane/308,-87.7380626662,41.9536666068,41.9535555813,-87.7473036159
1522640955211,chicago/traffic-lane/318/thing/traffic-lane/1522640955211,,thing/traffic-lane,,21,-1,chicago/traffic-lane/318,-87.6496983683,41.9546984352,41.954625578,-87.654543283
1522640952194,chicago/traffic-lane/1207/thing/traffic-lane/1522640952194,,thing/traffic-lane,,25,-1,chicago/traffic-lane/1207,-87.644407,41.772472,41.779751,-87.644597
1522640952318,chicago/traffic-lane/806/thing/traffic-lane/1522640952318,,thing/traffic-lane,,30,-1,chicago/traffic-lane/806,-87.5864754787,41.7878796071,41.7915685714,-87.5865342813
1522640952732,chicago/traffic-lane/511/thing/traffic-lane/1522640952732,,thing/traffic-lane,,32,-1,chicago/traffic-lane/511,-87.74290093,41.79877485,41.79736303,-87.75265489
1522640952752,chicago/traffic-lane/1273/thing/traffic-lane/1522640952752,,thing/traffic-lane,,23,-1,chicago/traffic-lane/1273,-87.657142,41.881715,41.881554,-87.666802
1522640952789,chicago/traffic-lane/519/thing/traffic-lane/1522640952789,,thing/traffic-lane,,35,-1,chicago/traffic-lane/519,-87.66577839,41.83783649,41.8319637,-87.67537005
1522640957342,chicago/traffic-lane/102/thing/traffic-lane/1522640957342,,thing/traffic-lane,,30,-1,chicago/traffic-lane/102,-87.6632541367,41.7503560091,41.7649079607,-87.663612718
1522640957485,chicago/traffic-lane/111/thing/traffic-lane/1522640957485,,thing/traffic-lane,,27,-1,chicago/traffic-lane/111,-87.6651248281,41.8231508628,41.8305002878,-87.6653847992
1522640957554,chicago/traffic-lane/423/thing/traffic-lane/1522640957554,,thing/traffic-lane,,26,-1,chicago/traffic-lane/423,-87.5857979864,41.7515908387,41.7514496528,-87.595412204
1522640957853,chicago/traffic-lane/106/thing/traffic-lane/1522640957853,,thing/traffic-lane,,22,-1,chicago/traffic-lane/106,-87.6642111674,41.7867457704,41.7940232957,-87.6643984668
1522640950384,chicago/traffic-lane/1292/thing/traffic-lane/1522640950384,,thing/traffic-lane,,25,-1,chicago/traffic-lane/1292,-87.627318,41.867413,41.875639,-87.627518
1522640950581,chicago/traffic-lane/1173/thing/traffic-lane/1522640950581,,thing/traffic-lane,,25,-1,chicago/traffic-lane/1173,-87.618270448,41.6591062937,41.663379309,-87.6174865167
